episode,step,return
1364,51906,60.0
1365,51954,48.0
1366,51999,45.0
1367,52019,20.0
1368,52081,62.0
1369,52109,28.0
1370,52190,81.0
1371,52219,29.0
1372,52241,22.0
1373,52263,22.0
1374,52286,23.0
1375,52491,205.0
1376,52512,21.0
1377,52530,18.0
1378,52671,141.0
1379,52686,15.0
1380,52751,65.0
1381,52896,145.0
1382,52999,103.0
1383,53034,35.0
1384,53057,23.0
1385,53116,59.0
1386,53229,113.0
1387,53325,96.0
1388,53353,28.0
1389,53430,77.0
1390,53520,90.0
1391,53570,50.0
1392,53581,11.0
1393,53747,166.0
1394,53820,73.0
1395,53886,66.0
1396,54001,115.0
1397,54122,121.0
1398,54168,46.0
1399,54295,127.0
1400,54387,92.0
1401,54464,77.0
1402,54551,87.0
1403,54751,200.0
1404,54912,161.0
1405,55080,168.0
1406,55184,104.0
1407,55227,43.0
1408,55314,87.0
1409,55371,57.0
1410,55409,38.0
1411,55608,199.0
1412,55661,53.0
1413,55720,59.0
1414,55859,139.0
1415,55898,39.0
1416,55939,41.0
1417,55976,37.0
1418,56054,78.0
1419,56186,132.0
1420,56383,197.0
1421,56476,93.0
1422,56604,128.0
1423,56671,67.0
1424,56697,26.0
1425,56774,77.0
1426,56860,86.0
1427,57014,154.0
1428,57034,20.0
1429,57089,55.0
1430,57231,142.0
1431,57364,133.0
1432,57403,39.0
1433,57536,133.0
1434,57649,113.0
1435,57746,97.0
1436,57915,169.0
1437,58000,85.0
1438,58213,213.0
1439,58242,29.0
1440,58263,21.0
1441,58312,49.0
1442,58442,130.0
1443,58470,28.0
1444,58514,44.0
1445,58540,26.0
1446,58671,131.0
1447,58717,46.0
1448,58781,64.0
1449,58835,54.0
1450,58916,81.0
1451,58931,15.0
1452,59024,93.0
1453,59139,115.0
1454,59292,153.0
1455,59338,46.0
1456,59425,87.0
1457,59555,130.0
1458,59699,144.0
1459,59836,137.0
1460,60004,168.0
1461,60024,20.0
1462,60125,101.0
1463,60341,216.0
1464,60475,134.0
1465,60628,153.0
1466,60645,17.0
1467,60670,25.0
1468,61092,422.0
1469,61224,132.0
1470,61246,22.0
1471,61342,96.0
1472,61437,95.0
1473,61460,23.0
1474,61511,51.0
1475,61534,23.0
1476,61655,121.0
1477,61692,37.0
1478,61728,36.0
1479,61789,61.0
1480,61827,38.0
1481,61866,39.0
1482,62017,151.0
1483,62206,189.0
1484,62397,191.0
1485,62560,163.0
1486,62642,82.0
1487,62671,29.0
1488,62706,35.0
1489,62839,133.0
1490,62989,150.0
1491,63012,23.0
1492,63082,70.0
1493,63256,174.0
1494,63345,89.0
1495,63391,46.0
1496,63443,52.0
1497,63466,23.0
1498,63520,54.0
1499,63692,172.0
1500,63752,60.0
1501,63807,55.0
